35.7265 	EXP 	New trial (rep=0, index=3): {u'TrialImages': u'black_5.jpg', u'CorrAns': u'l'}
35.7594 	EXP 	TextStim: autoDraw = None
35.7594 	EXP 	TextStim: autoDraw = None
35.7594 	EXP 	TextStim: autoDraw = None
35.7594 	EXP 	Set text_9 text=A = 
White
35.7594 	EXP 	Set text_10 text=L = 
Black
35.7594 	EXP 	Set image image=stimuli\black_5.jpg
35.7594 	EXP 	TextStim: autoDraw = None
35.7594 	EXP 	TextStim: autoDraw = None
35.7594 	EXP 	ImageStim: autoDraw = None
36.5600 	DATA 	Keypress: l
36.5934 	EXP 	TextStim: autoDraw = None
36.5934 	EXP 	TextStim: autoDraw = None
36.5934 	EXP 	ImageStim: autoDraw = None
36.5934 	EXP 	Set text_28 text=
36.5934 	EXP 	Set text_31 text=A = 
White
36.5934 	EXP 	Set text_32 text=L = 
Black
36.5934 	EXP 	TextStim: autoDraw = None
36.5934 	EXP 	TextStim: autoDraw = None
36.5934 	EXP 	TextStim: autoDraw = None
37.5611 	EXP 	New trial (rep=0, index=4): {u'TrialImages': u'white_3.jpg', u'CorrAns': u'a'}
37.5939 	EXP 	TextStim: autoDraw = None
37.5939 	EXP 	TextStim: autoDraw = None
37.5939 	EXP 	TextStim: autoDraw = None
37.5939 	EXP 	Set text_9 text=A = 
White
37.5939 	EXP 	Set text_10 text=L = 
Black
37.5939 	EXP 	Set image image=stimuli\white_3.jpg
37.5939 	EXP 	TextStim: autoDraw = None
37.5939 	EXP 	TextStim: autoDraw = None
37.5939 	EXP 	ImageStim: autoDraw = None
38.1279 	DATA 	Keypress: a
38.1611 	EXP 	TextStim: autoDraw = None
38.1611 	EXP 	TextStim: autoDraw = None
38.1611 	EXP 	ImageStim: autoDraw = None
38.1611 	EXP 	Set text_28 text=
38.1611 	EXP 	Set text_31 text=A = 
White
38.1611 	EXP 	Set text_32 text=L = 
Black
38.1611 	EXP 	TextStim: autoDraw = None
38.1611 	EXP 	TextStim: autoDraw = None
38.1611 	EXP 	TextStim: autoDraw = None
39.1289 	EXP 	New trial (rep=0, index=5): {u'TrialImages': u'black_2.jpg', u'CorrAns': u'l'}
39.1618 	EXP 	TextStim: autoDraw = None
39.1618 	EXP 	TextStim: autoDraw = None
39.1618 	EXP 	TextStim: autoDraw = None
39.1618 	EXP 	Set text_9 text=A = 
White
39.1618 	EXP 	Set text_10 text=L = 
Black
39.1618 	EXP 	Set image image=stimuli\black_2.jpg
39.1618 	EXP 	TextStim: autoDraw = None
39.1618 	EXP 	TextStim: autoDraw = None
39.1618 	EXP 	ImageStim: autoDraw = None
39.6790 	DATA 	Keypress: l
39.7121 	EXP 	TextStim: autoDraw = None
39.7121 	EXP 	TextStim: autoDraw = None
39.7121 	EXP 	ImageStim: autoDraw = None
39.7121 	EXP 	Set text_28 text=
39.7121 	EXP 	Set text_31 text=A = 
White
39.7121 	EXP 	Set text_32 text=L = 
Black
39.7121 	EXP 	TextStim: autoDraw = None
39.7121 	EXP 	TextStim: autoDraw = None
39.7121 	EXP 	TextStim: autoDraw = None
40.6800 	EXP 	New trial (rep=0, index=6): {u'TrialImages': u'white_1.jpg', u'CorrAns': u'a'}
40.7128 	EXP 	TextStim: autoDraw = None
40.7128 	EXP 	TextStim: autoDraw = None
40.7128 	EXP 	TextStim: autoDraw = None
40.7128 	EXP 	Set text_9 text=A = 
White
40.7128 	EXP 	Set text_10 text=L = 
Black
40.7128 	EXP 	Set image image=stimuli\white_1.jpg
40.7128 	EXP 	TextStim: autoDraw = None
40.7128 	EXP 	TextStim: autoDraw = None
40.7128 	EXP 	ImageStim: autoDraw = None
41.1969 	DATA 	Keypress: a
41.2300 	EXP 	TextStim: autoDraw = None
41.2300 	EXP 	TextStim: autoDraw = None
41.2300 	EXP 	ImageStim: autoDraw = None
41.2300 	EXP 	Set text_28 text=
41.2300 	EXP 	Set text_31 text=A = 
White
41.2300 	EXP 	Set text_32 text=L = 
Black
41.2300 	EXP 	TextStim: autoDraw = None
41.2300 	EXP 	TextStim: autoDraw = None
41.2300 	EXP 	TextStim: autoDraw = None
42.1979 	EXP 	New trial (rep=0, index=7): {u'TrialImages': u'black_1.jpg', u'CorrAns': u'l'}
42.2306 	EXP 	TextStim: autoDraw = None
42.2306 	EXP 	TextStim: autoDraw = None
42.2306 	EXP 	TextStim: autoDraw = None
42.2306 	EXP 	Set text_9 text=A = 
White
42.2306 	EXP 	Set text_10 text=L = 
Black
42.2306 	EXP 	Set image image=stimuli\black_1.jpg
42.2306 	EXP 	TextStim: autoDraw = None
42.2306 	EXP 	TextStim: autoDraw = None
42.2306 	EXP 	ImageStim: autoDraw = None
43.2481 	DATA 	Keypress: l
43.2813 	EXP 	TextStim: autoDraw = None
43.2813 	EXP 	TextStim: autoDraw = None
43.2813 	EXP 	ImageStim: autoDraw = None
43.2813 	EXP 	Set text_28 text=
43.2813 	EXP 	Set text_31 text=A = 
White
43.2813 	EXP 	Set text_32 text=L = 
Black
43.2813 	EXP 	TextStim: autoDraw = None
43.2813 	EXP 	TextStim: autoDraw = None
43.2813 	EXP 	TextStim: autoDraw = None
44.2495 	EXP 	New trial (rep=0, index=8): {u'TrialImages': u'white_2.jpg', u'CorrAns': u'a'}
44.2820 	EXP 	TextStim: autoDraw = None
44.2820 	EXP 	TextStim: autoDraw = None
44.2820 	EXP 	TextStim: autoDraw = None
44.2820 	EXP 	Set text_9 text=A = 
White
44.2820 	EXP 	Set text_10 text=L = 
Black
44.2820 	EXP 	Set image image=stimuli\white_2.jpg
44.2820 	EXP 	TextStim: autoDraw = None
44.2820 	EXP 	TextStim: autoDraw = None
44.2820 	EXP 	ImageStim: autoDraw = None
44.6993 	DATA 	Keypress: a
44.7324 	EXP 	TextStim: autoDraw = None
44.7324 	EXP 	TextStim: autoDraw = None
44.7324 	EXP 	ImageStim: autoDraw = None
44.7324 	EXP 	Set text_28 text=
44.7324 	EXP 	Set text_31 text=A = 
White
44.7324 	EXP 	Set text_32 text=L = 
Black
44.7324 	EXP 	TextStim: autoDraw = None
44.7324 	EXP 	TextStim: autoDraw = None
44.7324 	EXP 	TextStim: autoDraw = None
45.7003 	EXP 	New trial (rep=0, index=9): {u'TrialImages': u'white_5.jpg', u'CorrAns': u'a'}
45.7332 	EXP 	TextStim: autoDraw = None
45.7332 	EXP 	TextStim: autoDraw = None
45.7332 	EXP 	TextStim: autoDraw = None
45.7332 	EXP 	Set text_9 text=A = 
White
45.7332 	EXP 	Set text_10 text=L = 
Black
45.7332 	EXP 	Set image image=stimuli\white_5.jpg
45.7332 	EXP 	TextStim: autoDraw = None
45.7332 	EXP 	TextStim: autoDraw = None
45.7332 	EXP 	ImageStim: autoDraw = None
46.3503 	DATA 	Keypress: a
46.3836 	EXP 	TextStim: autoDraw = None
46.3836 	EXP 	TextStim: autoDraw = None
46.3836 	EXP 	ImageStim: autoDraw = None
46.3836 	EXP 	Set text_28 text=
46.3836 	EXP 	Set text_31 text=A = 
White
46.3836 	EXP 	Set text_32 text=L = 
Black
46.3836 	EXP 	TextStim: autoDraw = None
46.3836 	EXP 	TextStim: autoDraw = None
46.3836 	EXP 	TextStim: autoDraw = None
47.3843 	EXP 	TextStim: autoDraw = None
47.3843 	EXP 	TextStim: autoDraw = None
47.3843 	EXP 	TextStim: autoDraw = None
47.3843 	EXP 	Set text_12 text=A = 
White or 
Positive
47.3843 	EXP 	Set text_13 text=L = 
Black or 
Negative
47.3843 	EXP 	TextStim: autoDraw = None
47.3843 	EXP 	TextStim: autoDraw = None
47.3843 	EXP 	TextStim: autoDraw = None
66.6646 	DATA 	Keypress: space
66.6696 	EXP 	Imported cong_test.xlsx as conditions, 20 conditions, 2 params
66.6701 	EXP 	Created sequence: random, trialTypes=20, nReps=1, seed=None
66.6707 	EXP 	New trial (rep=0, index=0): {u'TrialImages': u'black_3.jpg', u'CorrAns': u'l'}
66.6979 	EXP 	TextStim: autoDraw = None
66.6979 	EXP 	TextStim: autoDraw = None
66.6979 	EXP 	TextStim: autoDraw = None
66.6979 	EXP 	Set text_14 text=A = 
White or 
Positive
66.6979 	EXP 	Set text_15 text=L = 
Black or 
Negative
66.6979 	EXP 	Set image_2 image=stimuli\black_3.jpg
66.6979 	EXP 	TextStim: autoDraw = None
66.6979 	EXP 	TextStim: autoDraw = None
66.6979 	EXP 	ImageStim: autoDraw = None
67.2486 	DATA 	Keypress: l
67.2983 	EXP 	TextStim: autoDraw = None
67.2983 	EXP 	TextStim: autoDraw = None
67.2983 	EXP 	ImageStim: autoDraw = None
67.2983 	EXP 	Set text_33 text=
67.2983 	EXP 	Set text_34 text=A = 
White or 
Positive
67.2983 	EXP 	Set text_35 text=L = 
Black or 
Negative
67.2983 	EXP 	TextStim: autoDraw = None
67.2983 	EXP 	TextStim: autoDraw = None
67.2983 	EXP 	TextStim: autoDraw = None
68.2499 	EXP 	New trial (rep=0, index=1): {u'TrialImages': u'white_5.jpg', u'CorrAns': u'a'}
68.2991 	EXP 	TextStim: autoDraw = None
68.2991 	EXP 	TextStim: autoDraw = None
68.2991 	EXP 	TextStim: autoDraw = None
68.2991 	EXP 	Set text_14 text=A = 
White or 
Positive
68.2991 	EXP 	Set text_15 text=L = 
Black or 
Negative
68.2991 	EXP 	Set image_2 image=stimuli\white_5.jpg
68.2991 	EXP 	TextStim: autoDraw = None
68.2991 	EXP 	TextStim: autoDraw = None
68.2991 	EXP 	ImageStim: autoDraw = None
68.9664 	DATA 	Keypress: a
68.9996 	EXP 	TextStim: autoDraw = None
68.9996 	EXP 	TextStim: autoDraw = None
68.9996 	EXP 	ImageStim: autoDraw = None
68.9996 	EXP 	Set text_33 text=
68.9996 	EXP 	Set text_34 text=A = 
White or 
Positive
68.9996 	EXP 	Set text_35 text=L = 
Black or 
Negative
68.9996 	EXP 	TextStim: autoDraw = None
68.9996 	EXP 	TextStim: autoDraw = None
68.9996 	EXP 	TextStim: autoDraw = None
69.9675 	EXP 	New trial (rep=0, index=2): {u'TrialImages': u'Bad.jpg', u'CorrAns': u'l'}
70.0004 	EXP 	TextStim: autoDraw = None
70.0004 	EXP 	TextStim: autoDraw = None
70.0004 	EXP 	TextStim: autoDraw = None
70.0004 	EXP 	Set text_14 text=A = 
White or 
Positive
70.0004 	EXP 	Set text_15 text=L = 
Black or 
Negative
70.0004 	EXP 	Set image_2 image=stimuli\Bad.jpg
70.0004 	EXP 	TextStim: autoDraw = None
70.0004 	EXP 	TextStim: autoDraw = None
70.0004 	EXP 	ImageStim: autoDraw = None
70.4844 	DATA 	Keypress: l
70.5174 	EXP 	TextStim: autoDraw = None
70.5174 	EXP 	TextStim: autoDraw = None
70.5174 	EXP 	ImageStim: autoDraw = None
70.5174 	EXP 	Set text_33 text=
70.5174 	EXP 	Set text_34 text=A = 
White or 
Positive
70.5174 	EXP 	Set text_35 text=L = 
Black or 
Negative
70.5174 	EXP 	TextStim: autoDraw = None
70.5174 	EXP 	TextStim: autoDraw = None
70.5174 	EXP 	TextStim: autoDraw = None
71.4851 	EXP 	New trial (rep=0, index=3): {u'TrialImages': u'Good.jpg', u'CorrAns': u'a'}
71.5181 	EXP 	TextStim: autoDraw = None
71.5181 	EXP 	TextStim: autoDraw = None
71.5181 	EXP 	TextStim: autoDraw = None
71.5181 	EXP 	Set text_14 text=A = 
White or 
Positive
71.5181 	EXP 	Set text_15 text=L = 
Black or 
Negative
71.5181 	EXP 	Set image_2 image=stimuli\Good.jpg
71.5181 	EXP 	TextStim: autoDraw = None
71.5181 	EXP 	TextStim: autoDraw = None
71.5181 	EXP 	ImageStim: autoDraw = None
72.3688 	DATA 	Keypress: a
72.4020 	EXP 	TextStim: autoDraw = None
72.4020 	EXP 	TextStim: autoDraw = None
72.4020 	EXP 	ImageStim: autoDraw = None
72.4020 	EXP 	Set text_33 text=
72.4020 	EXP 	Set text_34 text=A = 
White or 
Positive
72.4020 	EXP 	Set text_35 text=L = 
Black or 
Negative
72.4020 	EXP 	TextStim: autoDraw = None
72.4020 	EXP 	TextStim: autoDraw = None
72.4020 	EXP 	TextStim: autoDraw = None
73.3698 	EXP 	New trial (rep=0, index=4): {u'TrialImages': u'white_2.jpg', u'CorrAns': u'a'}
73.4028 	EXP 	TextStim: autoDraw = None
73.4028 	EXP 	TextStim: autoDraw = None
73.4028 	EXP 	TextStim: autoDraw = None
73.4028 	EXP 	Set text_14 text=A = 
White or 
Positive
73.4028 	EXP 	Set text_15 text=L = 
Black or 
Negative
73.4028 	EXP 	Set image_2 image=stimuli\white_2.jpg
73.4028 	EXP 	TextStim: autoDraw = None
73.4028 	EXP 	TextStim: autoDraw = None
73.4028 	EXP 	ImageStim: autoDraw = None
73.7866 	DATA 	Keypress: a
73.8198 	EXP 	TextStim: autoDraw = None
73.8198 	EXP 	TextStim: autoDraw = None
73.8198 	EXP 	ImageStim: autoDraw = None
73.8198 	EXP 	Set text_33 text=
73.8198 	EXP 	Set text_34 text=A = 
White or 
Positive
73.8198 	EXP 	Set text_35 text=L = 
Black or 
Negative
73.8198 	EXP 	TextStim: autoDraw = None
73.8198 	EXP 	TextStim: autoDraw = None
73.8198 	EXP 	TextStim: autoDraw = None
74.7877 	EXP 	New trial (rep=0, index=5): {u'TrialImages': u'black_5.jpg', u'CorrAns': u'l'}
74.8204 	EXP 	TextStim: autoDraw = None
74.8204 	EXP 	TextStim: autoDraw = None
74.8204 	EXP 	TextStim: autoDraw = None
74.8204 	EXP 	Set text_14 text=A = 
White or 
Positive
74.8204 	EXP 	Set text_15 text=L = 
Black or 
Negative
74.8204 	EXP 	Set image_2 image=stimuli\black_5.jpg
74.8204 	EXP 	TextStim: autoDraw = None
74.8204 	EXP 	TextStim: autoDraw = None
74.8204 	EXP 	ImageStim: autoDraw = None
75.2542 	DATA 	Keypress: l
75.2875 	EXP 	TextStim: autoDraw = None
75.2875 	EXP 	TextStim: autoDraw = None
75.2875 	EXP 	ImageStim: autoDraw = None
75.2875 	EXP 	Set text_33 text=
75.2875 	EXP 	Set text_34 text=A = 
White or 
Positive
75.2875 	EXP 	Set text_35 text=L = 
Black or 
Negative
75.2875 	EXP 	TextStim: autoDraw = None
75.2875 	EXP 	TextStim: autoDraw = None
75.2875 	EXP 	TextStim: autoDraw = None
76.2552 	EXP 	New trial (rep=0, index=6): {u'TrialImages': u'Agony.jpg', u'CorrAns': u'l'}
76.2881 	EXP 	TextStim: autoDraw = None
76.2881 	EXP 	TextStim: autoDraw = None
76.2881 	EXP 	TextStim: autoDraw = None
76.2881 	EXP 	Set text_14 text=A = 
White or 
Positive
76.2881 	EXP 	Set text_15 text=L = 
Black or 
Negative
76.2881 	EXP 	Set image_2 image=stimuli\Agony.jpg
76.2881 	EXP 	TextStim: autoDraw = None
76.2881 	EXP 	TextStim: autoDraw = None
76.2881 	EXP 	ImageStim: autoDraw = None
76.9721 	DATA 	Keypress: l
77.0053 	EXP 	TextStim: autoDraw = None
77.0053 	EXP 	TextStim: autoDraw = None
77.0053 	EXP 	ImageStim: autoDraw = None
77.0053 	EXP 	Set text_33 text=
77.0053 	EXP 	Set text_34 text=A = 
White or 
Positive
77.0053 	EXP 	Set text_35 text=L = 
Black or 
Negative
77.0053 	EXP 	TextStim: autoDraw = None
77.0053 	EXP 	TextStim: autoDraw = None
77.0053 	EXP 	TextStim: autoDraw = None
77.9731 	EXP 	New trial (rep=0, index=7): {u'TrialImages': u'white_4.jpg', u'CorrAns': u'a'}
78.0060 	EXP 	TextStim: autoDraw = None
78.0060 	EXP 	TextStim: autoDraw = None
78.0060 	EXP 	TextStim: autoDraw = None
78.0060 	EXP 	Set text_14 text=A = 
White or 
Positive
78.0060 	EXP 	Set text_15 text=L = 
Black or 
Negative
78.0060 	EXP 	Set image_2 image=stimuli\white_4.jpg
78.0060 	EXP 	TextStim: autoDraw = None
78.0060 	EXP 	TextStim: autoDraw = None
78.0060 	EXP 	ImageStim: autoDraw = None
78.4730 	DATA 	Keypress: a
78.5063 	EXP 	TextStim: autoDraw = None
78.5063 	EXP 	TextStim: autoDraw = None
78.5063 	EXP 	ImageStim: autoDraw = None
78.5063 	EXP 	Set text_33 text=
78.5063 	EXP 	Set text_34 text=A = 
White or 
Positive
78.5063 	EXP 	Set text_35 text=L = 
Black or 
Negative
78.5063 	EXP 	TextStim: autoDraw = None
78.5063 	EXP 	TextStim: autoDraw = None
78.5063 	EXP 	TextStim: autoDraw = None
79.4740 	EXP 	New trial (rep=0, index=8): {u'TrialImages': u'black_2.jpg', u'CorrAns': u'l'}
79.5070 	EXP 	TextStim: autoDraw = None
79.5070 	EXP 	TextStim: autoDraw = None
79.5070 	EXP 	TextStim: autoDraw = None
79.5070 	EXP 	Set text_14 text=A = 
White or 
Positive
79.5070 	EXP 	Set text_15 text=L = 
Black or 
Negative
79.5070 	EXP 	Set image_2 image=stimuli\black_2.jpg
79.5070 	EXP 	TextStim: autoDraw = None
79.5070 	EXP 	TextStim: autoDraw = None
79.5070 	EXP 	ImageStim: autoDraw = None
80.1077 	DATA 	Keypress: l
80.1409 	EXP 	TextStim: autoDraw = None
80.1409 	EXP 	TextStim: autoDraw = None
80.1409 	EXP 	ImageStim: autoDraw = None
80.1409 	EXP 	Set text_33 text=
80.1409 	EXP 	Set text_34 text=A = 
White or 
Positive
80.1409 	EXP 	Set text_35 text=L = 
Black or 
Negative
80.1409 	EXP 	TextStim: autoDraw = None
80.1409 	EXP 	TextStim: autoDraw = None
80.1409 	EXP 	TextStim: autoDraw = None
81.1087 	EXP 	New trial (rep=0, index=9): {u'TrialImages': u'white_1.jpg', u'CorrAns': u'a'}
81.1416 	EXP 	TextStim: autoDraw = None
81.1416 	EXP 	TextStim: autoDraw = None
81.1416 	EXP 	TextStim: autoDraw = None
81.1416 	EXP 	Set text_14 text=A = 
White or 
Positive
81.1416 	EXP 	Set text_15 text=L = 
Black or 
Negative
81.1416 	EXP 	Set image_2 image=stimuli\white_1.jpg
81.1416 	EXP 	TextStim: autoDraw = None
81.1416 	EXP 	TextStim: autoDraw = None
81.1416 	EXP 	ImageStim: autoDraw = None
81.6421 	DATA 	Keypress: a
81.6753 	EXP 	TextStim: autoDraw = None
81.6753 	EXP 	TextStim: autoDraw = None
81.6753 	EXP 	ImageStim: autoDraw = None
81.6753 	EXP 	Set text_33 text=
81.6753 	EXP 	Set text_34 text=A = 
White or 
Positive
81.6753 	EXP 	Set text_35 text=L = 
Black or 
Negative
81.6753 	EXP 	TextStim: autoDraw = None
81.6753 	EXP 	TextStim: autoDraw = None
81.6753 	EXP 	TextStim: autoDraw = None
82.6432 	EXP 	New trial (rep=0, index=10): {u'TrialImages': u'black_4.jpg', u'CorrAns': u'l'}
82.6760 	EXP 	TextStim: autoDraw = None
82.6760 	EXP 	TextStim: autoDraw = None
82.6760 	EXP 	TextStim: autoDraw = None
82.6760 	EXP 	Set text_14 text=A = 
White or 
Positive
82.6760 	EXP 	Set text_15 text=L = 
Black or 
Negative
82.6760 	EXP 	Set image_2 image=stimuli\black_4.jpg
82.6760 	EXP 	TextStim: autoDraw = None
82.6760 	EXP 	TextStim: autoDraw = None
82.6760 	EXP 	ImageStim: autoDraw = None
83.2266 	DATA 	Keypress: l
83.2599 	EXP 	TextStim: autoDraw = None
83.2599 	EXP 	TextStim: autoDraw = None
83.2599 	EXP 	ImageStim: autoDraw = None
83.2599 	EXP 	Set text_33 text=
83.2599 	EXP 	Set text_34 text=A = 
White or 
Positive
83.2599 	EXP 	Set text_35 text=L = 
Black or 
Negative
83.2599 	EXP 	TextStim: autoDraw = None
83.2599 	EXP 	TextStim: autoDraw = None
83.2599 	EXP 	TextStim: autoDraw = None
84.2276 	EXP 	New trial (rep=0, index=11): {u'TrialImages': u'Hurt.jpg', u'CorrAns': u'l'}
84.2605 	EXP 	TextStim: autoDraw = None
84.2605 	EXP 	TextStim: autoDraw = None
84.2605 	EXP 	TextStim: autoDraw = None
84.2605 	EXP 	Set text_14 text=A = 
White or 
Positive
84.2605 	EXP 	Set text_15 text=L = 
Black or 
Negative
84.2605 	EXP 	Set image_2 image=stimuli\Hurt.jpg
84.2605 	EXP 	TextStim: autoDraw = None
84.2605 	EXP 	TextStim: autoDraw = None
84.2605 	EXP 	ImageStim: autoDraw = None
84.8778 	DATA 	Keypress: l
84.9110 	EXP 	TextStim: autoDraw = None
84.9110 	EXP 	TextStim: autoDraw = None
84.9110 	EXP 	ImageStim: autoDraw = None
84.9110 	EXP 	Set text_33 text=
84.9110 	EXP 	Set text_34 text=A = 
White or 
Positive
84.9110 	EXP 	Set text_35 text=L = 
Black or 
Negative
84.9110 	EXP 	TextStim: autoDraw = None
84.9110 	EXP 	TextStim: autoDraw = None
84.9110 	EXP 	TextStim: autoDraw = None
85.8788 	EXP 	New trial (rep=0, index=12): {u'TrialImages': u'Pleasure.jpg', u'CorrAns': u'a'}
85.9116 	EXP 	TextStim: autoDraw = None
85.9116 	EXP 	TextStim: autoDraw = None
85.9116 	EXP 	TextStim: autoDraw = None
85.9116 	EXP 	Set text_14 text=A = 
White or 
Positive
85.9116 	EXP 	Set text_15 text=L = 
Black or 
Negative
85.9116 	EXP 	Set image_2 image=stimuli\Pleasure.jpg
85.9116 	EXP 	TextStim: autoDraw = None
85.9116 	EXP 	TextStim: autoDraw = None
85.9116 	EXP 	ImageStim: autoDraw = None
86.3790 	DATA 	Keypress: a
86.4120 	EXP 	TextStim: autoDraw = None
86.4120 	EXP 	TextStim: autoDraw = None
86.4120 	EXP 	ImageStim: autoDraw = None
86.4120 	EXP 	Set text_33 text=
86.4120 	EXP 	Set text_34 text=A = 
White or 
Positive
86.4120 	EXP 	Set text_35 text=L = 
Black or 
Negative
86.4120 	EXP 	TextStim: autoDraw = None
86.4120 	EXP 	TextStim: autoDraw = None
86.4120 	EXP 	TextStim: autoDraw = None
87.3798 	EXP 	New trial (rep=0, index=13): {u'TrialImages': u'Nasty.jpg', u'CorrAns': u'l'}
87.4127 	EXP 	TextStim: autoDraw = None
87.4127 	EXP 	TextStim: autoDraw = None
87.4127 	EXP 	TextStim: autoDraw = None
87.4127 	EXP 	Set text_14 text=A = 
White or 
Positive
87.4127 	EXP 	Set text_15 text=L = 
Black or 
Negative
87.4127 	EXP 	Set image_2 image=stimuli\Nasty.jpg
87.4127 	EXP 	TextStim: autoDraw = None
87.4127 	EXP 	TextStim: autoDraw = None
87.4127 	EXP 	ImageStim: autoDraw = None
87.9300 	DATA 	Keypress: l
87.9631 	EXP 	TextStim: autoDraw = None
87.9631 	EXP 	TextStim: autoDraw = None
87.9631 	EXP 	ImageStim: autoDraw = None
87.9631 	EXP 	Set text_33 text=
87.9631 	EXP 	Set text_34 text=A = 
White or 
Positive
87.9631 	EXP 	Set text_35 text=L = 
Black or 
Negative
87.9631 	EXP 	TextStim: autoDraw = None
87.9631 	EXP 	TextStim: autoDraw = None
87.9631 	EXP 	TextStim: autoDraw = None
88.9309 	EXP 	New trial (rep=0, index=14): {u'TrialImages': u'Joy.jpg', u'CorrAns': u'a'}
88.9638 	EXP 	TextStim: autoDraw = None
88.9638 	EXP 	TextStim: autoDraw = None
88.9638 	EXP 	TextStim: autoDraw = None
88.9638 	EXP 	Set text_14 text=A = 
White or 
Positive
88.9638 	EXP 	Set text_15 text=L = 
Black or 
Negative
88.9638 	EXP 	Set image_2 image=stimuli\Joy.jpg
88.9638 	EXP 	TextStim: autoDraw = None
88.9638 	EXP 	TextStim: autoDraw = None
88.9638 	EXP 	ImageStim: autoDraw = None
89.5143 	DATA 	Keypress: a
89.5476 	EXP 	TextStim: autoDraw = None
89.5476 	EXP 	TextStim: autoDraw = None
89.5476 	EXP 	ImageStim: autoDraw = None
89.5476 	EXP 	Set text_33 text=
89.5476 	EXP 	Set text_34 text=A = 
White or 
Positive
89.5476 	EXP 	Set text_35 text=L = 
Black or 
Negative
89.5476 	EXP 	TextStim: autoDraw = None
89.5476 	EXP 	TextStim: autoDraw = None
89.5476 	EXP 	TextStim: autoDraw = None
90.5158 	EXP 	New trial (rep=0, index=15): {u'TrialImages': u'white_3.jpg', u'CorrAns': u'a'}
90.5649 	EXP 	TextStim: autoDraw = None
90.5649 	EXP 	TextStim: autoDraw = None
90.5649 	EXP 	TextStim: autoDraw = None
90.5649 	EXP 	Set text_14 text=A = 
White or 
Positive
90.5649 	EXP 	Set text_15 text=L = 
Black or 
Negative
90.5649 	EXP 	Set image_2 image=stimuli\white_3.jpg
90.5649 	EXP 	TextStim: autoDraw = None
90.5649 	EXP 	TextStim: autoDraw = None
90.5649 	EXP 	ImageStim: autoDraw = None
91.1155 	DATA 	Keypress: a
91.1487 	EXP 	TextStim: autoDraw = None
91.1487 	EXP 	TextStim: autoDraw = None
91.1487 	EXP 	ImageStim: autoDraw = None
91.1487 	EXP 	Set text_33 text=
91.1487 	EXP 	Set text_34 text=A = 
White or 
Positive
91.1487 	EXP 	Set text_35 text=L = 
Black or 
Negative
91.1487 	EXP 	TextStim: autoDraw = None
91.1487 	EXP 	TextStim: autoDraw = None
91.1487 	EXP 	TextStim: autoDraw = None
92.1166 	EXP 	New trial (rep=0, index=16): {u'TrialImages': u'black_1.jpg', u'CorrAns': u'l'}
92.1495 	EXP 	TextStim: autoDraw = None
92.1495 	EXP 	TextStim: autoDraw = None
92.1495 	EXP 	TextStim: autoDraw = None
92.1495 	EXP 	Set text_14 text=A = 
White or 
Positive
92.1495 	EXP 	Set text_15 text=L = 
Black or 
Negative
92.1495 	EXP 	Set image_2 image=stimuli\black_1.jpg
92.1495 	EXP 	TextStim: autoDraw = None
92.1495 	EXP 	TextStim: autoDraw = None
92.1495 	EXP 	ImageStim: autoDraw = None
92.8504 	DATA 	Keypress: l
92.9000 	EXP 	TextStim: autoDraw = None
92.9000 	EXP 	TextStim: autoDraw = None
92.9000 	EXP 	ImageStim: autoDraw = None
92.9000 	EXP 	Set text_33 text=
92.9000 	EXP 	Set text_34 text=A = 
White or 
Positive
92.9000 	EXP 	Set text_35 text=L = 
Black or 
Negative
92.9000 	EXP 	TextStim: autoDraw = None
92.9000 	EXP 	TextStim: autoDraw = None
92.9000 	EXP 	TextStim: autoDraw = None
93.8513 	EXP 	New trial (rep=0, index=17): {u'TrialImages': u'Happy.jpg', u'CorrAns': u'a'}
93.8853 	EXP 	TextStim: autoDraw = None
93.8853 	EXP 	TextStim: autoDraw = None
93.8853 	EXP 	TextStim: autoDraw = None
93.8853 	EXP 	Set text_14 text=A = 
White or 
Positive
93.8853 	EXP 	Set text_15 text=L = 
Black or 
Negative
93.8853 	EXP 	Set image_2 image=stimuli\Happy.jpg
93.8853 	EXP 	TextStim: autoDraw = None
93.8853 	EXP 	TextStim: autoDraw = None
93.8853 	EXP 	ImageStim: autoDraw = None
95.1683 	DATA 	Keypress: a
95.2016 	EXP 	TextStim: autoDraw = None
95.2016 	EXP 	TextStim: autoDraw = None
95.2016 	EXP 	ImageStim: autoDraw = None
95.2016 	EXP 	Set text_33 text=
95.2016 	EXP 	Set text_34 text=A = 
White or 
Positive
95.2016 	EXP 	Set text_35 text=L = 
Black or 
Negative
95.2016 	EXP 	TextStim: autoDraw = None
95.2016 	EXP 	TextStim: autoDraw = None
95.2016 	EXP 	TextStim: autoDraw = None
96.1694 	EXP 	New trial (rep=0, index=18): {u'TrialImages': u'Love.jpg', u'CorrAns': u'a'}
96.2023 	EXP 	TextStim: autoDraw = None
96.2023 	EXP 	TextStim: autoDraw = None
96.2023 	EXP 	TextStim: autoDraw = None
96.2023 	EXP 	Set text_14 text=A = 
White or 
Positive
96.2023 	EXP 	Set text_15 text=L = 
Black or 
Negative
96.2023 	EXP 	Set image_2 image=stimuli\Love.jpg
96.2023 	EXP 	TextStim: autoDraw = None
96.2023 	EXP 	TextStim: autoDraw = None
96.2023 	EXP 	ImageStim: autoDraw = None
